PROVINCIE,GEMEENTENUMMER,GEMEENTENAAM,SOORT INSTELLING,BRIN NUMMER ACTUEEL,INSTELLINGSNAAM ACTUEEL,CROHO ONDERDEEL,CROHO SUBONDERDEEL,OPLEIDINGSCODE ACTUEEL,OPLEIDINGSNAAM ACTUEEL,OPLEIDINGSVORM,OPLEIDINGSFASE ACTUEEL,SOORT DIPLOMA,2011 MAN,2011 VROUW,2012 MAN,2012 VROUW,2013 MAN,2013 VROUW,2014 MAN,2014 VROUW,2015 MAN,2015 VROUW
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),56819,B Japanstudies,voltijd onderwijs,bachelor,wo bachelor,24,35,29,22,24,26,25,35,19,33
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),56820,B Koreastudies,voltijd onderwijs,bachelor,wo bachelor,1,3,1,2,1,6,2,15,2,21
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),56821,B Afrikaanse talen en culturen,voltijd onderwijs,bachelor,wo bachelor,0,9,0,6,0,2,0,0,1,2
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),56824,B Kunstgeschiedenis,deeltijd onderwijs,bachelor,wo bachelor,4,15,3,7,6,4,1,7,1,3
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),56824,B Kunstgeschiedenis,voltijd onderwijs,bachelor,wo bachelor,5,37,5,24,6,18,4,30,1,17
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60039,M Oudheidstudies (research),voltijd onderwijs,master,wo master,0,0,1,0,2,3,1,5,5,7
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60087,M Kunst- & cultuurwetenschappen,deeltijd onderwijs,master,wo master,0,0,0,1,0,3,3,1,3,5
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60087,M Kunst- & cultuurwetenschappen,voltijd onderwijs,master,wo master,0,0,3,4,2,23,3,23,3,32
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60133,M Archeologie (research),voltijd onderwijs,master,wo master,0,0,0,0,4,3,4,3,9,12
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60134,M Religious Studies (research),voltijd onderwijs,master,wo master,0,2,0,0,0,0,0,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60138,M Boek en Digitale Media,voltijd onderwijs,master,wo master,8,15,3,11,0,2,0,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60139,M Geschiedenis (research),voltijd onderwijs,master,wo master,0,0,2,1,5,3,12,3,8,9
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60140,M Film and Photographic Studies,voltijd onderwijs,master,wo master,5,13,1,5,0,3,0,2,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60144,M Hebreeuwse en Aramese Talen en Culturen,voltijd onderwijs,master,wo master,1,0,0,1,0,0,0,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60145,M Ruslandkunde,voltijd onderwijs,master,wo master,5,4,4,5,0,0,0,1,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60146,M Vergelijkende Indo-Europese Taalwetenschap,voltijd onderwijs,master,wo master,2,1,1,0,0,0,0,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60148,M Linguistics: Structure and Variation in the Languages of the World (research),voltijd onderwijs,master,wo master,3,16,4,6,3,5,0,1,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60149,M Afrikaanse Taalkunde,voltijd onderwijs,master,wo master,0,2,0,1,0,0,0,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60150,M African Studies (research),voltijd onderwijs,master,wo master,3,4,5,7,0,2,0,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60152,M Latin American and Caribbean Studies (research),voltijd onderwijs,master,wo master,0,2,1,1,1,2,0,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60174,M Latijns-Amerika Studies,voltijd onderwijs,master,wo master,0,0,2,5,5,13,7,13,3,9
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60175,M Archaeology,voltijd onderwijs,master,wo master,20,31,14,20,3,5,0,1,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60201,M Islamic studies,voltijd onderwijs,master,wo master,1,3,0,0,0,0,0,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60280,M Archaeology (research),voltijd onderwijs,master,wo master,2,11,3,10,4,8,0,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60298,M History: Societies and Institutions (research),voltijd onderwijs,master,wo master,15,7,8,5,9,4,1,2,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60734,M Internationale betrekkingen,voltijd onderwijs,master,wo master,0,0,17,21,18,36,36,41,50,54
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60766,M Area Studies: Asia and the Middle East (research),voltijd onderwijs,master,wo master,7,6,7,11,3,4,0,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60767,M Classics and Ancient Near Eastern Civilizations (research),voltijd onderwijs,master,wo master,3,4,1,4,1,2,1,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60768,M Study of Art and Literature (research),voltijd onderwijs,master,wo master,7,15,2,10,3,5,0,1,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60805,M Archeologie,voltijd onderwijs,master,wo master,0,0,5,10,16,32,19,36,20,45
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60813,M Letterkunde,deeltijd onderwijs,master,wo master,0,0,0,0,3,7,1,3,3,6
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60813,M Letterkunde,voltijd onderwijs,master,wo master,0,0,3,6,2,19,4,18,8,24
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60814,M Letterkunde (research),voltijd onderwijs,master,wo master,0,0,0,0,2,3,2,6,5,3
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60815,M Taalwetenschappen,deeltijd onderwijs,master,wo master,0,0,0,1,0,4,2,4,1,5
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60815,M Taalwetenschappen,voltijd onderwijs,master,wo master,0,0,6,21,10,24,12,46,13,44
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60817,M Taalwetenschappen (research),voltijd onderwijs,master,wo master,0,0,0,0,1,4,6,9,6,12
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60821,M Oudheidstudies,voltijd onderwijs,master,wo master,0,0,2,6,5,12,10,9,1,14
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60822,M Filosofie,deeltijd onderwijs,master,wo master,0,0,0,0,0,0,2,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60822,M Filosofie,voltijd onderwijs,master,wo master,0,0,2,1,4,3,9,2,11,6
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60823,M Filosofie,deeltijd onderwijs,master,wo master,0,0,0,0,0,0,1,0,0,1
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60823,M Filosofie,voltijd onderwijs,master,wo master,0,0,0,0,3,1,6,6,5,2
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60824,M Theologie & Religiewetenschappen,deeltijd onderwijs,master,wo master,0,0,0,0,0,0,1,1,0,1
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60824,M Theologie & Religiewetenschappen,voltijd onderwijs,master,wo master,0,0,1,3,3,3,3,9,4,6
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60829,M Kunst- & cultuurwetenschappen (research),voltijd onderwijs,master,wo master,0,0,0,0,0,3,1,9,3,2
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60830,M Mediastudies,voltijd onderwijs,master,wo master,0,0,3,27,14,60,16,57,19,40
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60837,M Afrika Studies,voltijd onderwijs,master,wo master,0,0,0,0,0,7,3,4,1,5
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60838,M Afrika Studies (research),voltijd onderwijs,master,wo master,0,0,0,0,3,1,2,2,3,1
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60839,M Azie Studies,voltijd onderwijs,master,wo master,0,0,11,17,13,27,13,32,21,36
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60840,M Azie Studies,voltijd onderwijs,master,wo master,0,0,4,6,8,11,9,9,8,12
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60841,M Azie Studies (research),voltijd onderwijs,master,wo master,0,0,0,0,0,2,2,3,1,4
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60842,M Midden-Oosten Studies,voltijd onderwijs,master,wo master,0,0,4,6,4,12,12,12,3,11
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60843,M Midden-Oosten Studies (research),voltijd onderwijs,master,wo master,0,0,0,1,1,2,3,6,2,2
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60844,M Latijns-Amerika Studies (research),voltijd onderwijs,master,wo master,0,0,1,2,0,2,0,1,1,4
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60845,M Noord-Amerika Studies,voltijd onderwijs,master,wo master,0,0,1,1,4,6,4,7,6,7
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60848,M Russische en Euraziatische Studies,voltijd onderwijs,master,wo master,0,0,3,0,4,7,8,5,7,5
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),60849,M Neerlandistiek,voltijd onderwijs,master,wo master,0,0,4,6,10,15,3,29,3,22
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),66003,M Griekse en Latijnse Taal en Cultuur,voltijd onderwijs,master,wo master,3,16,5,5,1,1,0,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),66015,M Egyptische Taal en Cultuur,voltijd onderwijs,master,wo master,2,3,0,4,1,0,0,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),66016,"M Arabische, Nieuwperzische en Turkse Talen en Culturen",voltijd onderwijs,master,wo master,2,10,0,2,0,1,1,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),66022,M Indonesian Studies,voltijd onderwijs,master,wo master,1,4,1,6,0,1,0,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),66034,M Geschiedenis,deeltijd onderwijs,master,wo master,1,4,3,6,3,2,3,5,1,3
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),66034,M Geschiedenis,voltijd onderwijs,master,wo master,51,40,39,39,37,35,60,33,48,25
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),66035,M Indian and Tibetan Studies,voltijd onderwijs,master,wo master,1,2,0,0,1,0,0,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),66052,M Talen en Culturen van Latijns Amerika/Spaans,voltijd onderwijs,master,wo master,0,14,0,7,0,2,0,1,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),66055,M Nederlandkunde/Dutch Studies,voltijd onderwijs,master,wo master,1,5,0,1,0,0,0,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),66076,M Talen en Culturen van Indiaans Amerika,voltijd onderwijs,master,wo master,1,3,0,0,0,0,0,3,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),66081,M Wijsbegeerte,voltijd onderwijs,master,wo master,7,2,5,1,2,1,1,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),66100,M Godgeleerdheid,deeltijd onderwijs,master,wo master,1,1,1,1,1,0,0,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),66100,M Godgeleerdheid,voltijd onderwijs,master,wo master,3,9,1,2,0,6,0,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),66120,M Islamic Theology,voltijd onderwijs,master,wo master,2,1,2,0,1,0,0,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),66802,M Literatuurwetenschap,voltijd onderwijs,master,wo master,2,4,0,3,1,0,0,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),66803,M Taalwetenschap,voltijd onderwijs,master,wo master,4,3,4,3,0,0,0,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),66804,M Nederlandse Taal en Cultuur,voltijd onderwijs,master,wo master,17,51,7,26,2,4,0,2,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),66805,M Duitse Taal en Cultuur,voltijd onderwijs,master,wo master,2,0,0,3,0,0,0,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),66806,M Engelse Taal en Cultuur,deeltijd onderwijs,master,wo master,5,12,4,13,1,4,1,1,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),66806,M Engelse Taal en Cultuur,voltijd onderwijs,master,wo master,15,48,3,17,1,2,0,1,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),66808,M Franse Taal en Cultuur,deeltijd onderwijs,master,wo master,0,2,0,3,1,0,0,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),66808,M Franse Taal en Cultuur,voltijd onderwijs,master,wo master,1,4,3,4,0,0,0,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),66809,M Italiaanse Taal en Cultuur,voltijd onderwijs,master,wo master,0,7,1,1,1,2,0,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),66813,M Slavische Talen en Culturen,voltijd onderwijs,master,wo master,0,2,1,1,0,0,0,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),66818,M Talen en Culturen van China,voltijd onderwijs,master,wo master,10,16,2,7,0,0,0,1,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),66819,M Talen en Culturen van Japan,voltijd onderwijs,master,wo master,7,8,9,8,1,0,1,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),66820,M Talen en Culturen van Korea,voltijd onderwijs,master,wo master,0,0,1,0,0,0,0,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),66821,M Talen en Culturen van Afrika,voltijd onderwijs,master,wo master,1,3,1,0,0,0,0,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),66824,M Kunstgeschiedenis,deeltijd onderwijs,master,wo master,5,8,3,7,0,2,0,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),66824,M Kunstgeschiedenis,voltijd onderwijs,master,wo master,3,37,1,15,0,3,0,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),67084,M Wijsbegeerte van een Bepaald Wetenschapsgebied,deeltijd onderwijs,master,wo master,0,0,1,0,0,0,0,0,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,taal en cultuur,n.v.t. (taal en cultuur),67084,M Wijsbegeerte van een Bepaald Wetenschapsgebied,voltijd onderwijs,master,wo master,9,6,2,3,1,1,0,1,0,0
Zuid-Holland,546,LEIDEN,reguliere inst.,21PB,Universiteit Leiden,techniek,n.v.t. (techniek),60415,M Industrial Ecology,voltijd onderwijs,master,wo master,9,6,12,9,5,15,11,11,21,18
Zuid-Holland,599,ROTTERDAM,reguliere inst.,21PE,Erasmus Universiteit Rotterdam,economie,n.v.t. (economie),50645,B Bedrijfskunde,voltijd onderwijs,bachelor,wo bachelor,284,132,293,157,302,125,292,167,330,184
Zuid-Holland,599,ROTTERDAM,reguliere inst.,21PE,Erasmus Universiteit Rotterdam,economie,n.v.t. (economie),50950,B Economie en Bedrijfseconomie,deeltijd onderwijs,bachelor,wo bachelor,2,1,3,0,0,0,0,0,0,0
Zuid-Holland,599,ROTTERDAM,reguliere inst.,21PE,Erasmus Universiteit Rotterdam,economie,n.v.t. (economie),50950,B Economie en Bedrijfseconomie,voltijd onderwijs,bachelor,wo bachelor,336,155,329,119,352,118,338,143,372,136
Zuid-Holland,599,ROTTERDAM,reguliere inst.,21PE,Erasmus Universiteit Rotterdam,economie,n.v.t. (economie),50951,B Economie en Informatica,voltijd onderwijs,bachelor,wo bachelor,23,1,6,1,6,0,0,0,0,0
Zuid-Holland,599,ROTTERDAM,reguliere inst.,21PE,Erasmus Universiteit Rotterdam,economie,n.v.t. (economie),50952,B International Business Administration,voltijd onderwijs,bachelor,wo bachelor,144,121,167,130,170,127,171,159,183,181
Zuid-Holland,599,ROTTERDAM,reguliere inst.,21PE,Erasmus Universiteit Rotterdam,economie,n.v.t. (economie),56402,B Fiscale Economie,voltijd onderwijs,bachelor,wo bachelor,25,17,22,14,15,7,17,21,32,14
Zuid-Holland,599,ROTTERDAM,reguliere inst.,21PE,Erasmus Universiteit Rotterdam,economie,n.v.t. (economie),56833,B Econometrie en Operationele Research,voltijd onderwijs,bachelor,wo bachelor,79,18,66,20,57,22,85,32,91,28
Zuid-Holland,599,ROTTERDAM,reguliere inst.,21PE,Erasmus Universiteit Rotterdam,economie,n.v.t. (economie),60063,M Marketing Management,voltijd onderwijs,master,wo master,19,52,70,96,85,113,60,91,60,87
Zuid-Holland,599,ROTTERDAM,reguliere inst.,21PE,Erasmus Universiteit Rotterdam,economie,n.v.t. (economie),60066,M Strategic Management,voltijd onderwijs,master,wo master,62,25,104,34,176,85,132,54,124,53
Zuid-Holland,599,ROTTERDAM,reguliere inst.,21PE,Erasmus Universiteit Rotterdam,economie,n.v.t. (economie),60079,M Econometrics and Management Science,voltijd onderwijs,master,wo master,77,14,62,30,73,16,82,19,92,34
Zuid-Holland,599,ROTTERDAM,reguliere inst.,21PE,Erasmus Universiteit Rotterdam,economie,n.v.t. (economie),60093,M Supply Chain Management,voltijd onderwijs,master,wo master,54,25,54,41,100,74,76,46,90,61
Zuid-Holland,599,ROTTERDAM,reguliere inst.,21PE,Erasmus Universiteit Rotterdam,economie,n.v.t. (economie),60162,M Tinbergen Institute Master of Philosophy in Economics (research),voltijd onderwijs,master,wo master,0,0,3,0,4,3,3,2,1,1
Zuid-Holland,599,ROTTERDAM,reguliere inst.,21PE,Erasmus Universiteit Rotterdam,economie,n.v.t. (economie),60256,M International Management,voltijd onderwijs,master,wo master,28,28,35,33,36,24,29,29,38,18
Zuid-Holland,599,ROTTERDAM,reguliere inst.,21PE,Erasmus Universiteit Rotterdam,economie,n.v.t. (economie),60313,M Research Master in Business and Management (research),voltijd onderwijs,master,wo master,8,3,4,4,8,4,4,3,6,7
Zuid-Holland,599,ROTTERDAM,reguliere inst.,21PE,Erasmus Universiteit Rotterdam,economie,n.v.t. (economie),60409,M Finance & Investments,voltijd onderwijs,master,wo master,226,75,197,82,239,88,197,77,197,67
Zuid-Holland,599,ROTTERDAM,reguliere inst.,21PE,Erasmus Universiteit Rotterdam,economie,n.v.t. (economie),60453,M Business Information Management,voltijd onderwijs,master,wo master,23,6,41,16,96,56,104,47,117,66
Zuid-Holland,599,ROTTERDAM,reguliere inst.,21PE,Erasmus Universiteit Rotterdam,economie,n.v.t. (economie),60454,M Chinese Economy & Business,voltijd onderwijs,master,wo master,2,1,13,9,17,10,5,4,0,1
Zuid-Holland,599,ROTTERDAM,reguliere inst.,21PE,Erasmus Universiteit Rotterdam,economie,n.v.t. (economie),60455,M Strategic Entrepreneurship,voltijd onderwijs,master,wo master,10,3,36,13,43,11,35,13,50,10
Zuid-Holland,599,ROTTERDAM,reguliere inst.,21PE,Erasmus Universiteit Rotterdam,economie,n.v.t. (economie),60456,M Global Business & Sustainability,voltijd onderwijs,master,wo master,5,14,18,13,25,22,13,16,17,15
Zuid-Holland,599,ROTTERDAM,reguliere inst.,21PE,Erasmus Universiteit Rotterdam,economie,n.v.t. (economie),60457,M Organisational Change & Consulting,voltijd onderwijs,master,wo master,8,13,20,15,29,30,23,10,14,23
Zuid-Holland,599,ROTTERDAM,reguliere inst.,21PE,Erasmus Universiteit Rotterdam,economie,n.v.t. (economie),60458,M Management of Innovation,voltijd onderwijs,master,wo master,22,9,23,17,41,23,32,14,40,21
Zuid-Holland,599,ROTTERDAM,reguliere inst.,21PE,Erasmus Universiteit Rotterdam,economie,n.v.t. (economie),60644,M Business Administration,deeltijd onderwijs,master,wo master,82,23,63,16,43,18,46,13,47,10
Zuid-Holland,599,ROTTERDAM,reguliere inst.,21PE,Erasmus Universiteit Rotterdam,economie,n.v.t. (economie),60644,M Business Administration,voltijd onderwijs,master,wo master,303,234,58,42,108,75,98,84,95,85
