province,municipality_id,municipality_name,institution_type,brin_id,institution_name,croho_section,croho_subsection,degree_course_id,degree_course_name,degree_course_education_type,degree_course_type,diploma_type,year,male,female
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),50205,B Sterrenkunde,voltijd onderwijs,bachelor,wo bachelor,2013,4,2
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),50205,B Sterrenkunde,voltijd onderwijs,bachelor,wo bachelor,2014,12,2
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),50205,B Sterrenkunde,voltijd onderwijs,bachelor,wo bachelor,2015,8,2
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),50206,B Natuurkunde,voltijd onderwijs,bachelor,wo bachelor,2011,16,3
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),50206,B Natuurkunde,voltijd onderwijs,bachelor,wo bachelor,2012,11,6
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),50206,B Natuurkunde,voltijd onderwijs,bachelor,wo bachelor,2013,29,3
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),50206,B Natuurkunde,voltijd onderwijs,bachelor,wo bachelor,2014,34,4
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),50206,B Natuurkunde,voltijd onderwijs,bachelor,wo bachelor,2015,30,10
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56157,B Farmacie,voltijd onderwijs,bachelor,wo bachelor,2011,74,78
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56157,B Farmacie,voltijd onderwijs,bachelor,wo bachelor,2012,33,62
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56157,B Farmacie,voltijd onderwijs,bachelor,wo bachelor,2013,25,56
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56157,B Farmacie,voltijd onderwijs,bachelor,wo bachelor,2014,40,50
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56157,B Farmacie,voltijd onderwijs,bachelor,wo bachelor,2015,40,56
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56286,B Life Science and Technology,voltijd onderwijs,bachelor,wo bachelor,2011,43,54
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56286,B Life Science and Technology,voltijd onderwijs,bachelor,wo bachelor,2012,36,33
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56286,B Life Science and Technology,voltijd onderwijs,bachelor,wo bachelor,2013,30,50
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56286,B Life Science and Technology,voltijd onderwijs,bachelor,wo bachelor,2014,34,53
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56286,B Life Science and Technology,voltijd onderwijs,bachelor,wo bachelor,2015,46,62
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56842,B Informatiekunde,voltijd onderwijs,bachelor,wo bachelor,2011,7,1
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56842,B Informatiekunde,voltijd onderwijs,bachelor,wo bachelor,2012,6,0
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56842,B Informatiekunde,voltijd onderwijs,bachelor,wo bachelor,2013,7,0
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56842,B Informatiekunde,voltijd onderwijs,bachelor,wo bachelor,2014,8,0
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56842,B Informatiekunde,voltijd onderwijs,bachelor,wo bachelor,2015,6,1
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56857,B Scheikunde,voltijd onderwijs,bachelor,wo bachelor,2011,27,3
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56857,B Scheikunde,voltijd onderwijs,bachelor,wo bachelor,2012,9,3
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56857,B Scheikunde,voltijd onderwijs,bachelor,wo bachelor,2013,17,5
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56857,B Scheikunde,voltijd onderwijs,bachelor,wo bachelor,2014,15,5
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56857,B Scheikunde,voltijd onderwijs,bachelor,wo bachelor,2015,13,11
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56860,B Biologie,voltijd onderwijs,bachelor,wo bachelor,2011,43,66
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56860,B Biologie,voltijd onderwijs,bachelor,wo bachelor,2012,38,48
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56860,B Biologie,voltijd onderwijs,bachelor,wo bachelor,2013,49,73
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56860,B Biologie,voltijd onderwijs,bachelor,wo bachelor,2014,61,74
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56860,B Biologie,voltijd onderwijs,bachelor,wo bachelor,2015,44,50
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56978,B Informatica,voltijd onderwijs,bachelor,wo bachelor,2011,21,0
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56978,B Informatica,voltijd onderwijs,bachelor,wo bachelor,2012,20,1
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56978,B Informatica,voltijd onderwijs,bachelor,wo bachelor,2013,13,1
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56978,B Informatica,voltijd onderwijs,bachelor,wo bachelor,2014,26,0
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56978,B Informatica,voltijd onderwijs,bachelor,wo bachelor,2015,16,3
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56980,B Wiskunde,voltijd onderwijs,bachelor,wo bachelor,2011,11,6
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56980,B Wiskunde,voltijd onderwijs,bachelor,wo bachelor,2012,10,3
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56980,B Wiskunde,voltijd onderwijs,bachelor,wo bachelor,2013,16,8
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56980,B Wiskunde,voltijd onderwijs,bachelor,wo bachelor,2014,14,9
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56980,B Wiskunde,voltijd onderwijs,bachelor,wo bachelor,2015,13,8
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56981,B Kunstmatige Intelligentie,voltijd onderwijs,bachelor,wo bachelor,2011,15,3
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56981,B Kunstmatige Intelligentie,voltijd onderwijs,bachelor,wo bachelor,2012,19,9
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56981,B Kunstmatige Intelligentie,voltijd onderwijs,bachelor,wo bachelor,2013,15,1
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56981,B Kunstmatige Intelligentie,voltijd onderwijs,bachelor,wo bachelor,2014,24,4
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56981,B Kunstmatige Intelligentie,voltijd onderwijs,bachelor,wo bachelor,2015,21,11
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56989,B Farmaceutische Wetenschappen,voltijd onderwijs,bachelor,wo bachelor,2011,1,2
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56989,B Farmaceutische Wetenschappen,voltijd onderwijs,bachelor,wo bachelor,2012,1,1
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56989,B Farmaceutische Wetenschappen,voltijd onderwijs,bachelor,wo bachelor,2013,0,3
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56989,B Farmaceutische Wetenschappen,voltijd onderwijs,bachelor,wo bachelor,2014,0,0
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),56989,B Farmaceutische Wetenschappen,voltijd onderwijs,bachelor,wo bachelor,2015,0,0
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60200,M Astronomy,voltijd onderwijs,master,wo master,2011,0,3
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60200,M Astronomy,voltijd onderwijs,master,wo master,2012,4,1
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60200,M Astronomy,voltijd onderwijs,master,wo master,2013,5,0
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60200,M Astronomy,voltijd onderwijs,master,wo master,2014,2,3
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60200,M Astronomy,voltijd onderwijs,master,wo master,2015,4,2
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60202,M Physics,voltijd onderwijs,master,wo master,2011,11,1
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60202,M Physics,voltijd onderwijs,master,wo master,2012,7,4
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60202,M Physics,voltijd onderwijs,master,wo master,2013,15,1
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60202,M Physics,voltijd onderwijs,master,wo master,2014,6,0
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60202,M Physics,voltijd onderwijs,master,wo master,2015,10,2
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60364,M Computing Science,voltijd onderwijs,master,wo master,2011,21,1
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60364,M Computing Science,voltijd onderwijs,master,wo master,2012,18,2
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60364,M Computing Science,voltijd onderwijs,master,wo master,2013,16,1
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60364,M Computing Science,voltijd onderwijs,master,wo master,2014,20,0
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60364,M Computing Science,voltijd onderwijs,master,wo master,2015,17,0
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60365,M Ecology and Evolution,voltijd onderwijs,master,wo master,2011,9,8
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60365,M Ecology and Evolution,voltijd onderwijs,master,wo master,2012,4,7
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60365,M Ecology and Evolution,voltijd onderwijs,master,wo master,2013,8,13
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60365,M Ecology and Evolution,voltijd onderwijs,master,wo master,2014,14,12
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60365,M Ecology and Evolution,voltijd onderwijs,master,wo master,2015,13,14
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60608,M Energy and Environmental Sciences,voltijd onderwijs,master,wo master,2011,10,3
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60608,M Energy and Environmental Sciences,voltijd onderwijs,master,wo master,2012,13,6
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60608,M Energy and Environmental Sciences,voltijd onderwijs,master,wo master,2013,8,5
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60608,M Energy and Environmental Sciences,voltijd onderwijs,master,wo master,2014,18,1
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60608,M Energy and Environmental Sciences,voltijd onderwijs,master,wo master,2015,14,10
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60609,M Marine Biology,voltijd onderwijs,master,wo master,2011,4,4
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60609,M Marine Biology,voltijd onderwijs,master,wo master,2012,3,4
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60609,M Marine Biology,voltijd onderwijs,master,wo master,2013,6,7
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60609,M Marine Biology,voltijd onderwijs,master,wo master,2014,7,6
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60609,M Marine Biology,voltijd onderwijs,master,wo master,2015,2,4
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60611,M Medical Pharmaceutical Sciences,voltijd onderwijs,master,wo master,2011,4,5
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60611,M Medical Pharmaceutical Sciences,voltijd onderwijs,master,wo master,2012,7,10
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60611,M Medical Pharmaceutical Sciences,voltijd onderwijs,master,wo master,2013,7,7
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60611,M Medical Pharmaceutical Sciences,voltijd onderwijs,master,wo master,2014,5,10
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60611,M Medical Pharmaceutical Sciences,voltijd onderwijs,master,wo master,2015,3,5
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60612,M Molecular Biology and Biotechnology,voltijd onderwijs,master,wo master,2011,9,10
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60612,M Molecular Biology and Biotechnology,voltijd onderwijs,master,wo master,2012,10,8
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60612,M Molecular Biology and Biotechnology,voltijd onderwijs,master,wo master,2013,14,7
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60612,M Molecular Biology and Biotechnology,voltijd onderwijs,master,wo master,2014,13,10
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60612,M Molecular Biology and Biotechnology,voltijd onderwijs,master,wo master,2015,9,10
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60615,M Behavioural and Cognitive Neurosciences (research),voltijd onderwijs,master,wo master,2011,9,6
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60615,M Behavioural and Cognitive Neurosciences (research),voltijd onderwijs,master,wo master,2012,10,19
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60615,M Behavioural and Cognitive Neurosciences (research),voltijd onderwijs,master,wo master,2013,8,14
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60615,M Behavioural and Cognitive Neurosciences (research),voltijd onderwijs,master,wo master,2014,8,14
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60615,M Behavioural and Cognitive Neurosciences (research),voltijd onderwijs,master,wo master,2015,10,11
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60617,M Medical and Pharmaceutical Drug Innovation,voltijd onderwijs,master,wo master,2011,2,3
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60617,M Medical and Pharmaceutical Drug Innovation,voltijd onderwijs,master,wo master,2012,3,9
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60617,M Medical and Pharmaceutical Drug Innovation,voltijd onderwijs,master,wo master,2013,4,8
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60617,M Medical and Pharmaceutical Drug Innovation,voltijd onderwijs,master,wo master,2014,5,11
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60617,M Medical and Pharmaceutical Drug Innovation,voltijd onderwijs,master,wo master,2015,7,13
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60618,M Nanoscience,voltijd onderwijs,master,wo master,2011,6,4
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60618,M Nanoscience,voltijd onderwijs,master,wo master,2012,9,2
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60618,M Nanoscience,voltijd onderwijs,master,wo master,2013,13,3
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60618,M Nanoscience,voltijd onderwijs,master,wo master,2014,11,4
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60618,M Nanoscience,voltijd onderwijs,master,wo master,2015,4,6
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60653,M Human-Machine Communication,voltijd onderwijs,master,wo master,2011,9,3
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60653,M Human-Machine Communication,voltijd onderwijs,master,wo master,2012,7,1
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60653,M Human-Machine Communication,voltijd onderwijs,master,wo master,2013,4,1
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60653,M Human-Machine Communication,voltijd onderwijs,master,wo master,2014,2,4
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),60653,M Human-Machine Communication,voltijd onderwijs,master,wo master,2015,6,9
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),66157,M Farmacie,voltijd onderwijs,master,wo master,2011,19,36
Groningen,14,GRONINGEN,reguliere inst.,21PC,Rijksuniversiteit Groningen,natuur,n.v.t. (natuur),66157,M Farmacie,voltijd onderwijs,master,wo master,2012,22,42
